timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
443652667,0.0,-0.0,1.6947799,0.0,0.66194177,0.0,0.0,0.7495553,0.0,0.0,-0.001,0,0,0,0,0
443702716,0.0,-0.0,1.6947963,0.0,0.6619356,0.0,0.0,0.7495607,0.0,0.0,-0.001,0,0,0,0,0
443742685,0.0,-0.0,1.6947925,0.0,0.66193706,0.0,0.0,0.7495594,0.0,0.0,-0.001,0,0,0,0,0
443802668,0.0,-0.0,1.6947653,0.0,0.66194725,0.0,0.0,0.7495505,0.0,0.0,-0.001,0,0,0,0,0
443852943,0.0,-0.0,1.6947598,0.0,0.6619493,0.0,0.0,0.7495486,0.0,0.0,-0.001,0,0,0,0,0
443892855,0.0,-0.0,1.6947452,0.0,0.66195476,0.0,0.0,0.74954385,0.0,0.0,-0.001,0,0,0,0,0
443943060,0.0,-0.0,1.6947433,0.0,0.66195554,0.0,0.0,0.7495431,0.0,0.0,-0.001,0,0,0,0,0
444002834,0.0,-0.0,1.6947333,0.0,0.66195923,0.0,0.0,0.74953985,0.0,0.0,-0.001,0,0,0,0,0
444052799,0.0,-0.0,1.6947085,0.0,0.6619685,0.0,0.0,0.74953175,0.0,0.0,-0.001,0,0,0,0,0
444092795,0.0,-0.0,1.694715,0.0,0.6619661,0.0,0.0,0.7495338,0.0,0.0,-0.001,0,0,0,0,0
444142999,0.0,-0.0,1.6946837,0.0,0.6619778,0.0,0.0,0.74952346,0.0,0.0,-0.001,0,0,0,0,0
444202964,0.0,-0.0,1.6946667,0.0,0.6619842,0.0,0.0,0.7495178,0.0,0.0,-0.001,0,0,0,0,0
444252749,0.0,-0.0,1.6946428,0.0,0.66199315,0.0,0.0,0.74950993,0.0,0.0,-0.001,0,0,0,0,0
444292795,0.0,-0.0,1.6946198,0.0,0.6620018,0.0,0.0,0.74950236,0.0,0.0,-0.001,0,0,0,0,0
444342942,0.0,-0.0,1.6945826,0.0,0.66201574,0.0,0.0,0.7494899,0.0,0.0,-0.001,0,0,0,0,0
444402869,0.0,-0.0,1.6945505,0.0,0.6620277,0.0,0.0,0.7494794,0.0,0.0,-0.001,0,0,0,0,0
444442911,0.0,-0.0,1.6945019,0.0,0.66204596,0.0,0.0,0.74946326,0.0,0.0,-0.001,0,0,0,0,0
444502933,0.0,-0.0,1.6944784,0.0,0.6620548,0.0,0.0,0.74945545,0.0,0.0,-0.001,0,0,0,0,0
444552838,0.0,-0.0,1.6944488,0.0,0.66206586,0.0,0.0,0.7494457,0.0,0.0,-0.001,0,0,0,0,0
444592956,0.0,-0.0,1.6944431,0.0,0.662068,0.0,0.0,0.74944377,0.0,0.0,-0.001,0,0,0,0,0
444643317,0.0,-0.0,1.6944097,0.0,0.6620805,0.0,0.0,0.7494327,0.0,0.0,-0.001,0,0,0,0,0
444702982,0.0,-0.0,1.694395,0.0,0.662086,0.0,0.0,0.7494279,0.0,0.0,-0.001,0,0,0,0,0
444753040,0.0,-0.0,1.6944106,0.0,0.66208017,0.0,0.0,0.74943304,0.0,0.0,-0.001,0,0,0,0,0
444793074,0.0,-0.0,1.694414,0.0,0.6620789,0.0,0.0,0.7494341,0.0,0.0,-0.001,0,0,0,0,0
444843013,0.0,-0.0,1.694387,0.0,0.66208905,0.0,0.0,0.7494252,0.0,0.0,-0.001,0,0,0,0,0
444903151,0.0,-0.0,1.6943595,0.0,0.6620993,0.0,0.0,0.7494161,0.0,0.0,-0.001,0,0,0,0,0
444943394,0.0,-0.0,1.694337,0.0,0.66210777,0.0,0.0,0.7494086,0.0,0.0,-0.001,0,0,0,0,0
444992993,0.0,-0.0,1.6943153,0.0,0.6621159,0.0,0.0,0.7494015,0.0,0.0,-0.001,0,0,0,0,0
445053138,0.0,-0.0,1.6943007,0.0,0.66212136,0.0,0.0,0.74939674,0.0,0.0,-0.001,0,0,0,0,0
445093038,0.0,-0.0,1.6942621,0.0,0.6621358,0.0,0.0,0.7493839,0.0,0.0,-0.001,0,0,0,0,0
445143328,0.0,-0.0,1.6942481,0.0,0.6621411,0.0,0.0,0.74937916,0.0,0.0,-0.001,0,0,0,0,0
445203217,0.0,-0.0,1.6941994,0.0,0.66215926,0.0,0.0,0.7493631,0.0,0.0,-0.001,0,0,0,0,0
445253037,0.0,-0.0,1.6941711,0.0,0.66216993,0.0,0.0,0.74935377,0.0,0.0,-0.001,0,0,0,0,0
445293047,0.0,-0.0,1.6941379,0.0,0.66218233,0.0,0.0,0.74934274,0.0,0.0,-0.001,0,0,0,0,0
445343091,0.0,-0.0,1.6941184,0.0,0.66218966,0.0,0.0,0.7493363,0.0,0.0,-0.001,0,0,0,0,0
445403148,0.0,-0.0,1.6940976,0.0,0.6621974,0.0,0.0,0.74932945,0.0,0.0,-0.001,0,0,0,0,0
445443185,0.0,-0.0,1.6940757,0.0,0.66220564,0.0,0.0,0.7493221,0.0,0.0,-0.001,0,0,0,0,0
445493237,0.0,-0.0,1.6940708,0.0,0.6622075,0.0,0.0,0.7493205,0.0,0.0,-0.001,0,0,0,0,0
445543354,0.0,-0.0,1.6940376,0.0,0.66221994,0.0,0.0,0.74930954,0.0,0.0,-0.001,0,0,0,0,0
445603637,0.0,-0.0,1.6940154,0.0,0.6622282,0.0,0.0,0.74930227,0.0,0.0,-0.001,0,0,0,0,0
445643638,0.0,-0.0,1.6939856,0.0,0.66223943,0.0,0.0,0.7492923,0.0,0.0,-0.001,0,0,0,0,0
445693312,0.0,-0.0,1.6939731,0.0,0.6622441,0.0,0.0,0.7492882,0.0,0.0,-0.001,0,0,0,0,0
445753319,0.0,-0.0,1.6939298,0.0,0.66226035,0.0,0.0,0.74927384,0.0,0.0,-0.001,0,0,0,0,0
445793454,0.0,-0.0,1.693884,0.0,0.66227746,0.0,0.0,0.7492588,0.0,0.0,-0.001,0,0,0,0,0
445843388,0.0,-0.0,1.693846,0.0,0.6622917,0.0,0.0,0.7492462,0.0,0.0,-0.001,0,0,0,0,0
445903474,0.0,-0.0,1.6938266,0.0,0.662299,0.0,0.0,0.7492396,0.0,0.0,-0.001,0,0,0,0,0
445953240,0.0,-0.0,1.6938287,0.0,0.6622982,0.0,0.0,0.74924034,0.0,0.0,-0.001,0,0,0,0,0
445993350,0.0,-0.0,1.6938052,0.0,0.66230696,0.0,0.0,0.74923265,0.0,0.0,-0.001,0,0,0,0,0
446043413,0.0,-0.0,1.6938102,0.0,0.6623051,0.0,0.0,0.74923426,0.0,0.0,-0.001,0,0,0,0,0
446103576,0.0,-0.0,1.6938612,0.0,0.662286,0.0,0.0,0.7492512,0.0,0.0,-0.001,0,0,0,0,0
446143619,0.0,-0.0,1.6938804,0.0,0.6622788,0.0,0.0,0.74925756,0.0,0.0,-0.001,0,0,0,0,0
446193463,0.0,-0.0,1.6939034,0.0,0.6622702,0.0,0.0,0.74926513,0.0,0.0,-0.001,0,0,0,0,0
446243517,0.0,-0.0,1.6938854,0.0,0.6622769,0.0,0.0,0.74925923,0.0,0.0,-0.001,0,0,0,0,0
446303422,0.0,-0.0,1.6938878,0.0,0.662276,0.0,0.0,0.74926,0.0,0.0,-0.001,0,0,0,0,0
446343527,0.0,-0.0,1.6938643,0.0,0.66228485,0.0,0.0,0.74925214,0.0,0.0,-0.001,0,0,0,0,0
446393820,0.0,-0.0,1.6938701,0.0,0.6622827,0.0,0.0,0.74925405,0.0,0.0,-0.001,0,0,0,0,0
446453510,0.0,-0.0,1.6938509,0.0,0.6622899,0.0,0.0,0.7492477,0.0,0.0,-0.001,0,0,0,0,0
446493449,0.0,-0.0,1.6938419,0.0,0.6622932,0.0,0.0,0.7492448,0.0,0.0,-0.001,0,0,0,0,0
446543664,0.0,-0.0,1.6938266,0.0,0.662299,0.0,0.0,0.7492396,0.0,0.0,-0.001,0,0,0,0,0
446593365,0.0,-0.0,1.6937934,0.0,0.6623114,0.0,0.0,0.7492287,0.0,0.0,-0.001,0,0,0,0,0
446653783,0.0,-0.0,1.6937846,0.0,0.6623147,0.0,0.0,0.74922574,0.0,0.0,-0.001,0,0,0,0,0
446693574,0.0,-0.0,1.6937499,0.0,0.6623277,0.0,0.0,0.74921435,0.0,0.0,-0.001,0,0,0,0,0
446743510,0.0,-0.0,1.6937293,0.0,0.66233546,0.0,0.0,0.7492074,0.0,0.0,-0.001,0,0,0,0,0
446803757,0.0,-0.0,1.6937207,0.0,0.6623387,0.0,0.0,0.74920464,0.0,0.0,-0.001,0,0,0,0,0
446843783,0.0,-0.0,1.6937262,0.0,0.6623366,0.0,0.0,0.7492064,0.0,0.0,-0.001,0,0,0,0,0
446893828,0.0,-0.0,1.6937068,0.0,0.66234386,0.0,0.0,0.7492,0.0,0.0,-0.001,0,0,0,0,0
446943557,0.0,-0.0,1.6937194,0.0,0.66233915,0.0,0.0,0.74920416,0.0,0.0,-0.001,0,0,0,0,0
446993758,0.0,-0.0,1.6937219,0.0,0.6623382,0.0,0.0,0.749205,0.0,0.0,-0.001,0,0,0,0,0
447043634,0.0,-0.0,1.6937327,0.0,0.66233414,0.0,0.0,0.7492086,0.0,0.0,-0.001,0,0,0,0,0
447093788,0.0,-0.0,1.6937238,0.0,0.6623375,0.0,0.0,0.74920565,0.0,0.0,-0.001,0,0,0,0,0
447153686,0.0,-0.0,1.6937342,0.0,0.6623336,0.0,0.0,0.74920905,0.0,0.0,-0.001,0,0,0,0,0
447193579,0.0,-0.0,1.6937325,0.0,0.6623342,0.0,0.0,0.7492085,0.0,0.0,-0.001,0,0,0,0,0
447243881,0.0,-0.0,1.6937276,0.0,0.66233605,0.0,0.0,0.74920696,0.0,0.0,-0.001,0,0,0,0,0
447303724,0.0,-0.0,1.6936804,0.0,0.66235375,0.0,0.0,0.7491912,0.0,0.0,-0.001,0,0,0,0,0
447343666,0.0,-0.0,1.6936502,0.0,0.662365,0.0,0.0,0.7491813,0.0,0.0,-0.001,0,0,0,0,0
447394106,0.0,-0.0,1.6936364,0.0,0.6623702,0.0,0.0,0.7491767,0.0,0.0,-0.001,0,0,0,0,0
447443878,0.0,-0.0,1.6936564,0.0,0.6623627,0.0,0.0,0.7491834,0.0,0.0,-0.001,0,0,0,0,0
447503901,0.0,-0.0,1.6936799,0.0,0.66235393,0.0,0.0,0.74919105,0.0,0.0,-0.001,0,0,0,0,0
447543804,0.0,-0.0,1.6936736,0.0,0.66235626,0.0,0.0,0.749189,0.0,0.0,-0.001,0,0,0,0,0
447593849,0.0,-0.0,1.6937002,0.0,0.6623463,0.0,0.0,0.7491979,0.0,0.0,-0.001,0,0,0,0,0
447644154,0.0,-0.0,1.6937261,0.0,0.66233665,0.0,0.0,0.7492064,0.0,0.0,-0.001,0,0,0,0,0
447694002,0.0,-0.0,1.6937207,0.0,0.6623387,0.0,0.0,0.74920464,0.0,0.0,-0.001,0,0,0,0,0
447743801,0.0,-0.0,1.693745,0.0,0.66232955,0.0,0.0,0.7492127,0.0,0.0,-0.001,0,0,0,0,0
447793871,0.0,-0.0,1.6937491,0.0,0.662328,0.0,0.0,0.749214,0.0,0.0,-0.001,0,0,0,0,0
447843984,0.0,-0.0,1.6937371,0.0,0.6623325,0.0,0.0,0.7492101,0.0,0.0,-0.001,0,0,0,0,0
447894126,0.0,-0.0,1.6937045,0.0,0.6623447,0.0,0.0,0.7491993,0.0,0.0,-0.001,0,0,0,0,0
447943970,0.0,-0.0,1.6936978,0.0,0.6623472,0.0,0.0,0.749197,0.0,0.0,-0.001,0,0,0,0,0
448003893,0.0,-0.0,1.6936738,0.0,0.6623562,0.0,0.0,0.7491891,0.0,0.0,-0.001,0,0,0,0,0
448043867,0.0,-0.0,1.6936479,0.0,0.6623659,0.0,0.0,0.7491805,0.0,0.0,-0.001,0,0,0,0,0
448093965,0.0,-0.0,1.6936134,0.0,0.66237885,0.0,0.0,0.74916905,0.0,0.0,-0.001,0,0,0,0,0
448144259,0.0,-0.0,1.6936123,0.0,0.66237926,0.0,0.0,0.7491687,0.0,0.0,-0.001,0,0,0,0,0
448204044,0.0,-0.0,1.6935841,0.0,0.6623898,0.0,0.0,0.74915934,0.0,0.0,-0.001,0,0,0,0,0
448244025,0.0,-0.0,1.693574,0.0,0.6623936,0.0,0.0,0.74915594,0.0,0.0,-0.001,0,0,0,0,0
448294191,0.0,-0.0,1.6935706,0.0,0.6623949,0.0,0.0,0.74915487,0.0,0.0,-0.001,0,0,0,0,0
448343906,0.0,-0.0,1.6935533,0.0,0.6624013,0.0,0.0,0.74914926,0.0,0.0,-0.001,0,0,0,0,0
448394475,0.0,-0.0,1.6935526,0.0,0.6624016,0.0,0.0,0.7491489,0.0,0.0,-0.001,0,0,0,0,0
448444294,0.0,-0.0,1.693556,0.0,0.66240036,0.0,0.0,0.74915,0.0,0.0,-0.001,0,0,0,0,0
448494036,0.0,-0.0,1.6935438,0.0,0.6624049,0.0,0.0,0.74914604,0.0,0.0,-0.001,0,0,0,0,0
448554097,0.0,-0.0,1.6935474,0.0,0.6624036,0.0,0.0,0.7491472,0.0,0.0,-0.001,0,0,0,0,0
448594257,0.0,-0.0,1.693556,0.0,0.66240036,0.0,0.0,0.74915,0.0,0.0,-0.001,0,0,0,0,0
448644302,0.0,-0.0,1.6935658,0.0,0.66239667,0.0,0.0,0.7491533,0.0,0.0,-0.001,0,0,0,0,0
448704110,0.0,-0.0,1.6935462,0.0,0.662404,0.0,0.0,0.7491468,0.0,0.0,-0.001,0,0,0,0,0
448744179,0.0,-0.0,1.6935667,0.0,0.6623964,0.0,0.0,0.74915355,0.0,0.0,-0.001,0,0,0,0,0
448794242,0.0,-0.0,1.693594,0.0,0.6623861,0.0,0.0,0.7491626,0.0,0.0,-0.001,0,0,0,0,0
448844229,0.0,-0.0,1.6936179,0.0,0.6623771,0.0,0.0,0.7491706,0.0,0.0,-0.001,0,0,0,0,0
448894568,0.0,-0.0,1.693628,0.0,0.6623734,0.0,0.0,0.7491738,0.0,0.0,-0.001,0,0,0,0,0
448944218,0.0,-0.0,1.6936249,0.0,0.66237456,0.0,0.0,0.7491729,0.0,0.0,-0.001,0,0,0,0,0
448994396,0.0,-0.0,1.6936045,0.0,0.6623822,0.0,0.0,0.7491661,0.0,0.0,-0.001,0,0,0,0,0
449054253,0.0,-0.0,1.6935736,0.0,0.66239375,0.0,0.0,0.7491559,0.0,0.0,-0.001,0,0,0,0,0
449094473,0.0,-0.0,1.693549,0.0,0.662403,0.0,0.0,0.74914765,0.0,0.0,-0.001,0,0,0,0,0
